p_port.started,p_port.stopped,text.started,text.stopped,p_port_2.started,p_port_2.stopped,text_2.started,text_2.stopped,p_port_3.started,p_port_3.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.01565074000018285,0.04324894000046697,3.514974700000039,4.520570300000145,0.999057840000205,1.0157380400005422,4.487305699999979,9.491561700000148,6.003396140000405,6.019990640000287,9.475003099999867,None,,,,,,,
